省,市,医院名称,地址,邮政编码,电话,院长,床位数,等级,日门诊量,特色专科
青海省,贵南县,贵南县人民医院,贵南县解放路,813000,0974-8502357,项歉本,60,二乙,,
青海省,同德县,同德县医院,同德县东大街76号,813200,0974-8592137,汪家骅,60,二乙,,
青海省,乌兰县,乌兰县医院,乌兰县和平街9号,816100,0977-8232301,何龙章,60,二乙,,
青海省,都兰县,都兰县医院,都兰县西大街5号,817100,0977-8241115,马生友,68,二乙,,
青海省,天峻县,天峻县医院,天峻县西源南路,817200,0977-8266256,祁宝,48,二乙,,
青海省,西宁市,青海红十字医院青海省监狱管理局中心医院,西宁市南大街55号,810000,0971-8247266（总机）、8247545,张建青,540,三级,600,心血管内科、眼科、骨科急救中心、普外科、妇科、产科、耳喉鼻科等、传染科、呼吸科、泌尿科、口腔科、糖尿病专科等
青海省,西宁市,青海医学院附属医院,西宁市同仁路29号,810001,0971-6162022,许存和,1082,三甲,1370,呼吸内科、消化内科、肿瘤内科、普外科、烧伤科、妇科、产科、器官移植手术等
青海省,西宁市,青海省人民医院,西宁市共和路2号,810007,0971-8177983、8177912、8177911,张鑫生,1020,三甲,1200,眼科、血液科、肝胆脾外、颌面整形外科、老年病、高原病、心血管内科、呼吸内科等
青海省,西宁市,青海省藏医院,西宁市南山东路97号,810007,0971-8147370、8141712,艾措千,200,三甲,200,皮肤性病科、肝胆外科、妇科、心血管内科、消化内科、中医针灸科、神经内科、普外科等
青海省,西宁市,青海省中医院青海省中西医结合医院,城中区七一路338号,810000,0971-8238057、8235512,刘红星,400,三甲,561,骨伤科、泌尿科、疮疡科、妇科病、消化病、肛肠病、神经外科、中医外科、针灸科等
青海省,西宁市,青海省妇女儿童医院,西宁市共和路257号,810007,0971-8177901、8177960,韩锦玲,390,三甲,467,儿科
青海省,西宁市,青海省康复医院,西宁市八一路106号,810007,0971-8176556,占院长,300,三甲,194,类风湿颈腰椎病科、心脑血管科、呼吸消化科、肿瘤康复科等
青海省,西宁市,中国人民解放军第四陆军医院,西宁市八一路73号,810014,0971-8175226、6199213,余昌民,150,三甲,,
青海省,西宁市,西宁市第一人民医院,西宁市互助巷3号,810000,0971-8233904,柴多,510,三乙,680,眼科、骨科、呼吸内科、妇产科、口腔正畸科、激光整形科、变态反应科、皮肤性病科、心血管内科、老年病科
青海省,班玛县,班玛县医院,班玛县人民路84号,814300,0975-8322134,艾俊杰,36,一甲,,
青海省,西宁市,青海省高原医学科学研究所,南川西路付344号,810012,0971-6259815,,100,,114,
青海省,西宁市,西宁市中医院,西宁市城中区长江路110号,810000,0971-6141306,杨成,100,,103,
青海省,西宁市,西宁市妇幼保健院,城中区观门街60号,810000,0971-8248584,顾明珍,65,,114,
青海省,西宁市,西宁市口腔医院,西宁东大街52号,810001,0971-8236300、8214940,强金元,70,,131,
青海省,西宁市,青海省精神病院,西宁市城东区德令哈路39号,810007,0971-8175326,,114,,173,
青海省,西宁市,青海省职业病防治院,城西区南川西路69号,810012,0971-6259850,张世杰,75,,12,
青海省,西宁市,西宁市城中区人民医院,城中区莫家街20号,810000,0971-8248425、8248729,王智,20,,144,
青海省,西宁市,青海省城东红十字医院,西宁城东区建国路5号,810007,0971-8143024,阚瑞勘,65,,142,
青海省,西宁市,西宁市城西区人民医院,西宁市西大街6号,810007,0971-6143143,,,,,
青海省,西宁市,青海省兴华医院,西宁城东区北大街8号,810000,0971-8802131,陈玉武,62,,46,
青海省,西宁市,青海省地质医院,同仁路11号,810001,0971-6153796,许运成,120,,83,
青海省,西宁市,青海省石油局西宁石油医院,西宁市七一路332号,810000,0971-8238454,腊院长,150,,230,创伤骨科、心血管疾病科、传染病科、按摩科等
青海省,西宁市,西宁钢厂职工医院,柴达木路52号,810005,0971-5299539,徐容然,312,,184,传染病科、口腔科等
青海省,西宁市,西宁市商业局职工医院,西宁市观门街63号,810000,0971-8448282,,50,,36,
青海省,西宁市,青海省邮电职工医院,城西区南川西路5号,810012,0971-6144625,叶景春,80,,63,
青海省,西宁市,青海省第一建筑公司医院,西宁市昆仑路66号,810001,0971-6110501,王兆忠,65,,,
青海省,西宁市,青海省第二建筑公司医院,西宁市共和路89号,810000,0971-8175822,李远卿,,,,
青海省,西宁市,青海省第四建筑公司医院,西宁市同仁路4号,810001,0971-6153597,夏靖,10,,,
青海省,西宁市,青海省第一机床厂职工医院,西宁市柴达木西路101号,810018,0971-5201504,孙臣鑫,50,,,
青海省,大通县,大通县第二人民医院,大通回族土族自治县,810102,0971-2789059,杨发坤,84,,164,
青海省,大通县,青海重型机床厂职工医院,大通回族土族自治县,810100,0971-2723173,形云安,116,,297,
青海省,大通县,青海铝厂职工医院,大通回族土族自治县,810108,0971-6135086,王登云,100,,33,
青海省,大通县,青海化工医院,大通回族土族自治县,810103,0971-2722763,李长书,100,,40,
青海省,大通县,海北州藏医院,海北州西海镇,810200,,才亨嘉,40,,30,药浴
青海省,门源县,海北藏族自治州第一人民医院,门源县州海镇南环路15号,810300,0970-8642725,许院长,150,,254,耳鼻喉科、传染病科、皮肤科等
青海省,门源县,海北藏族自治州第二人民医院,海北州门源县南环路,810300,0970-8612728,曹英华,150,,98,消化内科、普外科、传染病科等
青海省,海晏县,海晏县人民医院,海北州海晏县三角城大街,812200,0970-8641195,张永寿,70,,60,
青海省,门源县,门源县中医院,海北州门源县西大街,810300,0970-8612387,陈兴安,64,,126,
青海省,祁连县,祁连县人民医院,海北州祁连县上庄路北5号,810400,0970-8672114,马生玉,70,,33,
青海省,刚察县,刚察县人民医院,青海矿区海北州刚察县东大,812300,0970-8652376,那永良,100,,86,
青海省,刚察县,青海省热水煤矿职工医院,海北藏族自治州刚察县,812303,0970-8651750,杨天顺,55,,123,
青海省,民和县,民和回族土族自治县人民医院,民和回族土族自治县自由街,810800,0972-8552232,李光明,216,,182,
青海省,民和县,民和县中医院,青海省民和县南大街,810800,0972-8522402,李光明,15,,33,
青海省,民和县,青海省民和镁厂职工医院,民和县,810800,0972-8528918,,287,,142,消化内科、呼吸内科
青海省,循化县,循化县人民医院,青海省循化县上草,811100,0972-8812313,马登霄,86,,107,
青海省,化隆县,化隆县藏医院,化隆回族自治县巴燕,810900,0972-8712257,郭尖措,103,,60,
青海省,化隆县,化隆县中医院,青海省华隆县巴燕,810900,0972-8712166,韩晓平,14,,34,
青海省,平安县,海东地区人民医院,平安县平安镇39号,810600,0972-8612573,王庆新,180,,260,内分泌、内科、神经内科
青海省,平安县,平安县人民医院,平安县平安路,810600,0972-8612367,袁佑邦,180,,200,痔瘘科、理疗科、针灸科
青海省,平安县,平安县中医院,平安县兰青路336号,810600,0972-8613350,黄扎西杰,150,,150,中医急诊、骨伤病、产科、肝病
青海省,乐都县,青海省锻造厂职工医院,青海省乐都县马家湾,810700,0972-6222351,周西平,50,,72,
青海省,湟中县,湟中县第一人民医院,湟中县和平路137号,811600,0972-2232350,黄海忠,128,,103,
青海省,湟中县,湟中县第二人民医院,青海省湟中县南街,811601,0972-2297370,厍启录,75,,98,
青海省,互助县,互助县人民医院,互助土族自治县南街7号,810500,0972-8322407,莫延海,160,,283,骨科、耳鼻喉科、皮肤科
青海省,湟源县,湟源县人民医院,湟源县西大街35号,812100,0972-2432392,王世康,150,,220,
青海省,湟源县,湟源县中医院,青海省湟源县东大街,812100,0972-2432946,周学仁,40,,200,
青海省,同仁县,黄南藏族自治州人民医院,同仁县隆务镇隆务中街82号,811300,0973-8722474,,146,,114,
青海省,同仁县,黄南自治州藏医院,青海省黄南州同仁县,811300,0973-8722469、8722737,彭毛,60,,73,
青海省,同仁县,黄南州医院,青海省黄南州同仁县,811300,0973-8722474,夏吾多杰,146,,131,皮肤科、口腔科、妇产科等
青海省,泽库县,泽库县医院,泽库县,811700,,,,,,
青海省,泽库县,李家峡医院,李家峡,811700,,,,,,
青海省,共和县,龙羊峡人民医院水电部第四工程局职工医院,龙羊峡水电部四局,811800,0974-8572558,,163,,188,呼吸内科、妇产科、神经内科等
青海省,贵德县,贵德县藏医院,青海省海南州贵德县,811700,0974-8553208,安忠明,85,,74,
青海省,兴海县,兴海县医院,兴海县,811700,,,,,,
青海省,果洛州,果洛州藏医院,青海省果洛州雪山路4号,814000,0975-8382347,东杰,60,,113,
青海省,达日县,达日县医院,达日县吉迈乡,814200,0975-8313043,吉太加,36,,,
青海省,玛多县,玛多县医院,玛多县玛查理,813500,0975-8345069,胡显锋,30,,,
青海省,甘德县,甘德县医院,甘德县吾轻镇,814100,0975-8304043,张素萍,42,,,
青海省,玉树县,玉树州藏医院,玉树州玉树县结曲南路1号,815000,0976-8822907,保尔德,65,,67,
青海省,玉树县,玉树州妇幼保健院,玉树州玉树县结曲南路,815000,0976-8822739,甘青措,70,,94,
青海省,玉树县,玉树州慢性医院,玉树州玉树县红卫路178号,815000,0976-8822548,尼玛青培,75,,96,
青海省,治多县,治多县医院,治多县加吉博洛革,815400,0976-8891071,扎西才仁,40,,,
青海省,称多县,称多县医院,称多县,811700,,,,,,
青海省,囊廉县 ,囊谦县医院,囊廉县香达东街8号,815200,0976-8871071,阿保卡玛,51,,,
青海省,杂多县,杂多县医院,杂多县萨呼塘,815300,0976-8881071,旦增,35,,,
青海省,曲麻莱县,曲麻莱医院,曲麻莱县约改滩,815500,0976-8851071,张建宁,40,,,
青海省,16767,海西自治州茫崖石棉矿职工医院,茫崖石棉矿,817500,0977-8251291,,125,,173,
青海省,大柴旦县,大柴旦县医院,大柴旦县,811700,,,,,,
青海省,冷湖县,冷湖县医院,冷湖县,811700,,,,,,
青海省,格尔木市,西藏驻格尔木办事处职工医院,格尔木市盐桥路12号,816000,0979-8481626,,110,,212,
青海省,格尔木市,格尔木铁路医院,海西州格市北二路1号,816000,0979-8413591,刘金钟,100,,81,
青海省,格尔木市,青海锡铁山矿务局职工医院,锡铁山矿务局,817300,0977-8208114,,100,,132,
青海省,格尔木市,青海石油管理局职工总医院花土沟分院,花土沟镇昆仑路10号,817500,0937-8942637,,100,,144,
青海省,格尔木市,中国人民解放军第二十二医院,青海格尔木,816000,,,,,,
宁夏,银川市,银川市妇幼保健医院,银川市城区文化西街16号,750001,0951-6025598、6024035,李春红,208,妇幼,196,儿外科、妇科
宁夏,灵武市,灵武市人民医院,灵武市健康路17号,751400,0953-4021757、4021085,梁得宁,170,二级,360,内科、外科、骨伤科、妇产科、传染科、皮肤科、眼科、儿科等
宁夏,泾源县,泾源县医院,泾源县北街,756400,0954-5011971、5011360,马兴旺,90,二级,,
宁夏,银川市,宁夏回族自治区中医院,银川市新市城区北京东路68号,750021,0951-2020247,董忠,180,二甲,430,腰椎肩盘突出、心脑血管病、胃病、乳腺病、糖尿病
宁夏,银川市,银川市第二人民医院,银川市新城西街48号,750011,0951-3066041、3066857,马林,245,二甲,442,妇科、骨科
宁夏,银川市,银川市第三人民医院,银川市城区玉皇阁北街102号,750004,0951-6726993,栾志明,150,二甲,200,呼吸内科、普外科、骨科、儿内科、儿外科
宁夏,银川市,银川市铁路医院,银川市新城区怀远路1号,750011,0951-3923057、3922417,史铸铭,200,二甲,179,骨外、脑外、胸外、心血管内科、神经内科、呼吸内科、消化内科
宁夏,永宁县,永宁县人民医院,永宁县杨和大街北街,750100,0951-8011362,王少刚,170,二甲,366,皮肤科、五官科、康复科
宁夏,石嘴山市,石嘴山市第一人民医院,石嘴山市石嘴山区康乐路1号,753200,0952-3313454、3314033,罗涛,320,二甲,520,肝胆外科、妇产科
宁夏,石嘴山市,石嘴山市第二人民医院,石嘴山市大武口区游艺西街246号,753000,0952-2012050-2108,张光海,280,二甲,300,儿科、心血管内科
宁夏,石嘴山市,宁夏煤炭职工医院,石嘴山市大武口区朝阳西街168号,753000,0952-2013270,倪金海,210,二甲,304,泌尿外科、普外科
宁夏,中宁县,中宁县中医院,宁夏中宁县西街村,751200,0953-5021632,贺国强,60,二甲,308,
宁夏,中卫县,中卫县人民医院,中卫县城西街,751700,0953-7012195,谢院长,370,二甲,521,呼吸消化内科、脑系外科
宁夏,吴忠市,吴忠市中医院,宁夏吴忠市朝阳东街,751100,0953-2012454,张风武,100,二甲,356,脾胃病、肝胆病、腰腿疼病、风湿病、不孕症
宁夏,中卫县,中卫县中医院,中卫县东街,751700,0953-7012952,黄涌,62,二乙,118,
宁夏,银川市,宁夏医学院附属医院,银川市城区胜利南街78号,750004,0951-4091488(总机),施伟忠,1200,三甲,2089,心血管内外科、神经内外科、麻醉科、肾脏内科、泌尿外科、肿瘤内外科、烧伤整形科、放疗科、放射科等
宁夏,银川市,宁夏回族自治区人民医院,银川市新市区怀远西路,750021,0951-2063340,崔耀武,600,三甲,943,眼科、骨科
宁夏,银川市,宁夏医学院第二附属医院银川市第一人民医院,银川市利群西街2号,750001,0951-6192235、6018498,姚成立,800,三甲,1500,小儿内科、眼科、创伤科、手足外科、肿瘤科等
宁夏,石嘴山市,宁夏恒力钢铁集团有限公司医院石嘴山钢铁厂职工医院,石嘴山市石嘴山区河滨,753202,0952-3698306,,72,一甲,90,
宁夏,银川市,宁夏自治区妇幼保健院,银川市文化东街14号,750004,0951-6023992,杨志春,100,,87,
宁夏,银川市,宁夏回族自治区社会福利院(宁夏民政厅精神康复医院),银川市新城双渠口,750004,0951-3073001,杜勇,300,,452,
宁夏,银川市,银川市中医院,银川市解放西街139号,750001,0951-2024414、5045378,张任城,189,,431,气功科、骨伤科、妇产科
宁夏,银川市,银川市口腔医院,银川市解放东街45号,750004,0951-6030434,高军,16,,241,口腔内科、口腔颌面外科、口腔修复科、整畸科等
宁夏,银川市,银川市新城区妇幼保健院,银川市东站,750011,0951-3062755,宫海燕,,,,
宁夏,银川市,宁夏秦扬风湿病医院,银川市银新北路,750002,0951-3072789,仓良,21,,,
宁夏,银川市,宁夏公安厅安康医院,银川市新城双渠口,750011,0951-3066630,方肖龙,,,,
宁夏,宁夏市,迎水桥铁路医院,宁夏中卫县西园乡,751702,0951-7686597-2217,,,,,
宁夏,银川市,中国石化宁夏化工厂职工医院,银川市新城区北京西路,750026,0951-2072390,,,,,
宁夏,贺兰县,贺兰县人民医院,贺兰县西街,750200,0951-8061214,侯生金,167,,193,血液内科、脑外科等
宁夏,贺兰县,贺兰县中医院,贺兰县东街,750200,0951-8064480,黄泽民,74,,110,
宁夏,贺兰县,贺兰县妇幼保健所,贺兰县北街,750200,0951-8061203,任福祥,,,,
宁夏,贺兰县,贺兰县暖泉区人民医院,贺兰县洪广镇,750202,0951-8991020,夏玮,,,,
宁夏,贺兰县,贺兰县立岗区人民医院,贺兰县立岗镇,750201,0951-8822014,盛国伟,,,,
